"name","authorities","region","address","telephone","principal","religion","main_deity","religious_group_id","religion_id","main_deity_id"
"財團法人台灣省桃園市楊梅奉天宮","桃園市政府","桃園市楊梅區","上田里1鄰中華南路2段480巷50號","03-4786338","?國臺","佛教","關聖帝君",12217,"2","35"
"福興宮","雲林縣政府","雲林縣水林鄉","春埔1鄰62號","05-7920862","吳火燈","道教","池府千歲",12218,"1","39"
"好嘉宮","嘉義縣政府","嘉義縣民雄鄉","平和村1鄰頂店仔7之1號","05-2266269","?定國","道教","保生大帝",12219,"1","31"
"龍泉寺","南投縣政府","南投縣南投市","龍泉里公園街99號","049-2244034","梁國寬","佛教","西方三聖",12220,"2","17"
"南投藍田書院","南投縣政府","南投縣南投市","崇文里文昌街140號","049-2221184","張振昌","其他(儒教)","文昌帝君",12221,"5","206"
"安海宮","雲林縣政府","雲林縣臺西鄉","臺西村民權路6巷2號","05-6982214","蕭水山","道教","天上聖母",12222,"1","11"
"萬安宮","雲林縣政府","雲林縣臺西鄉","和豐村信義路70號","05-6901641","許金河","道教","萬教帝君",12223,"1","1776"
"大安寺","南投縣政府","南投縣名間鄉","埔中村埔中巷8之5號","049-2730087","高坤裕","佛教","大悲觀世音菩薩",12224,"2","1777"
"北天宮","南投縣政府","南投縣名間鄉","赤水村南田路312號","049-2271495","陳宜劍","道教","北極玄天上帝",12225,"1","48"
"振文書院","雲林縣政府","雲林縣西螺鎮","廣福里興農西路6號","09-19072577","廖棟樑","道教","五文昌帝君",12226,"1","1778"
"玉天門鎮天宮","嘉義縣政府","嘉義縣番路鄉","下坑村7鄰8號","09-32837985","李萬生","道教","五府千歲",12227,"1","10"
"朱王宮","屏東縣政府","屏東縣竹田鄉","竹南村竹南路126號","091-0852899","陳國禮","道教","朱王爺",12228,"1","464"
"福德祠","屏東縣政府","屏東縣竹田鄉","竹南村潮州路5號","","吳立文","道教","土地伯公",12229,"1","1779"
"慈聖宮","高雄市政府","高雄市美濃區","廣德里廣興街1號","07-6816311","黃富雄","道教","天上聖母",12230,"1","11"
"永明寺","高雄市政府","高雄市美濃區","吉東里中正路三段595號","07-6832931","釋淨燦","佛教","阿彌佗佛",12231,"2","964"
"南山宮","高雄市政府","高雄市美濃區","龍山里龍山街37號","07-6852137","江震昌","道教","玄天上帝",12232,"1","8"
"同安宮","雲林縣政府","雲林縣東勢鄉","同安村同安路東安段1474號","05-6994447","張林卿","道教","七省大元帥",12233,"1","1780"
"晉安府","雲林縣政府","雲林縣東勢鄉","安南村安南路106之9號","05-6995651","林全居","道教","吳府三王",12234,"1","940"
"金闕皇基太極殿","雲林縣政府","雲林縣東勢鄉","民權路121號","05-6991374","謝宜宗","道教","無極太上皇母",12235,"1","1781"
"財團法人亞太基督教聯盟傳教會","臺中市政府","臺中市北區","大雅路626巷22之3號","04-22265303","葉榮光","基督教","",12236,"6","1918"
"財團法人台北基督徒長春禮拜堂","臺北市政府","臺北市中山區","中央里長春路172號4樓","02-2508-1286","林棟樑","基督教","",12237,"6","1918"
"財團法人朴子基督教浸禮聖經會","嘉義縣政府","嘉義縣朴子市","開元路83號","05-3798324","林茂雄","基督教","",12238,"6","1918"
"財團法人台灣聖經公會","臺北市政府","臺北市大安區","民輝里仁愛路3段29號4樓之4","02-27510882","許承道","基督教","",12239,"6","1918"
"財團法人台灣省台南市基督教活水基督教會","臺南市政府","臺南市七股區","義合里120號","06-2239418","陳榮敏","基督教","",12240,"6","1918"
"財團法人基督教台北頌主堂","臺北市政府","臺北市大安區","錦安里潮州街124號","02-23215083","胡為善","基督教","",12241,"6","1918"
"財團法人台北市基督教浸信會頌德堂","臺北市政府","臺北市松山區","民族東路706號2樓","02-2713-0484","陳建中","基督教","",12242,"6","1918"
"財團法人台灣省新竹縣基督教改革宗長老會竹東教會","新竹縣政府","新竹縣竹東鎮","幸福路132號","03-5964821","范明珠","基督教","",12243,"6","1918"
"財團法人台北市中華基督教青年會","臺北市政府","臺北市中正區","黎明里許昌街19號","02-23118070","賴允亮","基督教","",12244,"6","1918"
"南清宮","雲林縣政府","雲林縣臺西鄉","溝南永豐村2號","05-6981004","江明鴻","道教","天上聖母 夫人七姊妹",12245,"1","1782"
"紫林寺","高雄市政府","高雄市美濃區","瀰濃里福美路208號","07-6815870","楊德妹","佛教","觀音佛祖",12246,"2","19"
"清泉堂","高雄市政府","高雄市美濃區","福安里福美路620巷10號","07-6815848","陳淑汾","佛教","觀音菩薩",12247,"2","95"
"慈母堂","高雄市政府","高雄市美濃區","中壇里忠孝路1段23巷36-1號","07-6816658","劉世裕","道教","西王金母",12248,"1","200"
"無極順天宮","高雄市政府","高雄市田寮區","大同里平安路47之2號","07-6362080","陳日上","道教","順天聖母",12249,"1","343"
"發天宮","高雄市政府","高雄市田寮區","崇德里月球路12號","07-6366352","林萬釧","道教","天上聖母",12250,"1","11"
"瀨南場代天府","高雄市政府","高雄市彌陀區","鹽埕里東2巷5號","07-6104341","蘇友茂","道教","池府千歲",12251,"1","39"
"德峰寺","高雄市政府","高雄市彌陀區","南寮里南寮路21-2號","07-6179256","陳幸","佛教","觀世音菩薩",12252,"2","2"
"安樂寺","高雄市政府","高雄市彌陀區","過港里成功巷3號","07-6194407","林武雄","道教","觀音佛祖",12253,"1","19"
"白境福地宮","新竹縣政府","新竹縣竹北市","長青路一段333巷6號","03-5563403","莊根生","道教","福德爺",12254,"1","82"
"竹北市隆昌宮","新竹縣政府","新竹縣竹北市","竹仁里中正東路161巷2之1號","","鄭仁相","道教","福德正神",12255,"1","1"
"廣安宮","臺南市政府","臺南市佳里區","建南里新生路441巷94號","06-7222519","邱原祥","道教","孔德尊王",12256,"1","1783"
"龍峰宮","高雄市政府","高雄市岡山區","大公路6號","07-6252723","蔡明達","道教","玄天上帝",12257,"1","8"
"龍山殿","臺南市政府","臺南市東區","府連路434號","06-2373421","程進龍","道教","白府千歲",12258,"1","423"
"聖汝宮","臺南市政府","臺南市東區","裕和5街211號","06-3310301","何傳來","道教","三奶夫人媽",12259,"1","1784"
"鎮安府","雲林縣政府","雲林縣臺西鄉","海口村12鄰中山路299巷65號","05-6986890","丁定福","道教","",12260,"1","1918"
"西龍宮","屏東縣政府","屏東縣恆春鎮","水泉里樹林路48號","08-8866271","陳在古","道教","太子爺",12261,"1","179"
"北極宮","高雄市政府","高雄市美濃區","吉東里上九寮4之2號","07-6833129","陳榮興","道教","玄天上帝",12262,"1","8"
"慈興講堂","臺中市政府","臺中市梧棲區","中華路一段160號","04-26358520","何寶惜","一貫道","明明上帝",12263,"3","21"
"三清寶德宮","屏東縣政府","屏東縣林邊鄉","官埔竹林村路11號","","鄭庸勝","道教","中壇元帥",12264,"1","64"
"竹北市新社保安宮","新竹縣政府","新竹縣竹北市","中正西路266號","03-5558369","吳勝隆","道教","廣澤尊王",12265,"1","20"
"龍肚慈靈宮","高雄市政府","高雄市美濃區","獅山里獅山街54之1號","07-6852219","林素鑾","道教","南海觀世音菩薩",12266,"1","837"
"武聖宮","屏東縣政府","屏東縣潮州鎮","彭城里彭城路223巷98號","08-7805423","劉國成","道教","關聖帝君",12267,"1","35"
"三寶山靈嚴講堂","臺南市政府","臺南市東區","裕農1街153號","06-3310262","鄭榮昌","佛教","釋迦牟尼佛",12268,"2","5"
"神農殿","臺南市政府","臺南市楠西區","龜丹里42號","06-5744988","劉專化","道教","神農大帝",12269,"1","67"
"北天宮","宜蘭縣政府","宜蘭縣頭城鎮","更新里更新路150之6號","03-9778209","康天來","道教","天上聖母",12270,"1","11"
"慈化寺","嘉義縣政府","嘉義縣義竹鄉","六桂村220之1號","05-3417657","翁安平","道教","安溪董公真人",12271,"1","1785"
"萬善堂","嘉義縣政府","嘉義縣義竹鄉","過路子段過路小段11號","05-3416110","李俊穆","道教","萬善爺",12272,"1","190"
"嘉義市太清宮","嘉義市政府","嘉義市西區","大同路635巷17號","05-2230608","王俊堯","道教","太上道祖",12273,"1","584"
"奉天宮","嘉義市政府","嘉義市東區","荖藤里文化路956號","05-2320368","蔡金鍊","道教","天上聖母",12274,"1","11"
"化古寺","嘉義市政府","嘉義市東區","豐年里崇文街119巷13號","05-2224336","楊雯惠","佛教","觀音佛祖",12275,"2","19"
"北極殿","澎湖縣政府","澎湖縣湖西鄉","沙港村17鄰14號","06-9211606","歐春評","道教","真武大帝",12276,"1","123"
"頭城三山宮","宜蘭縣政府","宜蘭縣頭城鎮","武營里青雲路三段369號","039-777492","吳國賢","道教","三山國王",12277,"1","12"
"普濟宮","臺南市政府","臺南市善化區","文正里中山路560號","935342017","莊智堯","道教","保生大帝",12278,"1","31"
"德禪寺","臺南市政府","臺南市善化區","六德里六分寮4鄰227號","09-32846258","黃金淵","佛教","大德禪師",12279,"2","1265"
"鎮山宮","嘉義市政府","嘉義市東區","長竹里大雅路二段337號","05-2761087","江振章","道教","池府千歲",12280,"1","39"
"一心東明宮","屏東縣政府","屏東縣鹽埔鄉","新圍村德協路55-1號","08-7937407","王茂正","道教","五府千歲",12281,"1","10"
"長天宮","嘉義縣政府","嘉義縣新港鄉","板頭厝板頭村4鄰9號","05-7812768","施吉常","道教","天上聖母",12282,"1","11"
"佑真府","雲林縣政府","雲林縣水林鄉","顏厝寮43之1號","05-7856590","盧振山","道教","五府千歲",12283,"1","10"
"玄德宮","嘉義縣政府","嘉義縣民雄鄉","文隆村10鄰鴨母?47號","05-2266129","謝土城","道教","玄天上帝",12284,"1","8"
"賜安宮","雲林縣政府","雲林縣東勢鄉","東南村四安路25號","05-6991025","許嵩靂","道教","三山國王",12285,"1","12"
"天仁堂","苗栗縣政府","苗栗縣頭份市","田寮里3鄰東田街176號","037-624657","詹丁玉","一貫道","明明上帝",12286,"3","21"
"鎮山宮","臺南市政府","臺南市佳里區","鎮山里94號","06-7229307","李祈鋒","道教","池府千歲",12287,"1","39"
"厚德宮","臺南市政府","臺南市佳里區","龍安里外渡頭14之1號","06-7892351","魏耀銘","道教","謝府元帥",12288,"1","231"
"代天宮","南投縣政府","南投縣名間鄉","新民村外埔巷2-1號","049-2734942","林詩勳","道教","真武大帝",12289,"1","123"
"無極天元佛母宮","高雄市政府","高雄市美濃區","福安里福安街41巷10號之1","07-6810118","黃美金","道教","觀世音菩薩",12290,"1","2"
"諦觀精舍","嘉義縣政府","嘉義縣番路鄉","公興村龍美9之2號","05-2586873","江千慧","佛教","西方三聖",12291,"2","17"
"薛王廟","高雄市政府","高雄市田寮區","田寮里崑山路3之3號","07-5881599","薛國泉","道教","薛府元帥",12292,"1","1786"
"蓮花寺","新竹縣政府","新竹縣竹北市","尚義里蓮花路925號","03-5561805","童進財","佛教","觀音菩薩",12293,"2","95"
"無為堂","高雄市政府","高雄市美濃區","獅山里竹門17號","07-6851705","楊再坤","佛教","觀音菩薩",12294,"2","95"
"善德堂","雲林縣政府","雲林縣東勢鄉","安南村6鄰安南路51之1號","05-6991965","許毅鴻","佛教","觀世音菩薩",12295,"2","2"
"南天宮","雲林縣政府","雲林縣東勢鄉","昌南村昌南路120號","05-6992242","陳志揚","道教","王孫大二 三使",12296,"1","1787"
"福德祠","苗栗縣政府","苗栗縣頭份市","土牛里7鄰興隆路58巷35號","","蔡正文","道教","福德正神",12297,"1","1"
"福德宮","新竹縣政府","新竹縣竹北市","東海里東興路2鄰三崁店","03-5502300","吳明增","道教","福德正神",12298,"1","1"
"天師府","屏東縣政府","屏東縣枋山鄉","加祿村會社路49-2號","08-8720173","林天枝","道教","張天師",12299,"1","60"
"淨悟堂","屏東縣政府","屏東縣枋山鄉","光復善餘村83之1號","08-8771255","陳黃雪英","道教","法師公",12300,"1","1316"
"永安宮","高雄市政府","高雄市前鎮區","明禮里翠亨北路83號","07-8139777","黃信興","道教","遊巡七王",12301,"1","1788"
"三甲子三爺宮","臺南市政府","臺南市仁德區","文賢里三甲七街260號","06-2663231","劉仙化","道教","三老爺",12302,"1","1555"
"中洲天后宮","臺南市政府","臺南市仁德區","中洲里中洲116-3號","06-2660958","李建勳","道教","天上聖母",12303,"1","11"
"五華宮","臺南市政府","臺南市仁德區","後壁里德善1街62號","06-2707593","王進發","道教","五顯大帝",12304,"1","143"
"妙善寺","臺南市政府","臺南市仁德區","中山路875巷80號","06-2702296","陳秋燕","佛教","準提菩薩",12305,"2","270"
"武聖宮","臺中市政府","臺中市大甲區","武曲里橫圳街315號","04-26875162","劉慶霖","道教","關聖帝君",12306,"1","35"
"青風天壇","雲林縣政府","雲林縣元長鄉","子茂村6鄰81號","05-7883303","施明欽","道教","九天玄女",12307,"1","140"
"武聖宮","雲林縣政府","雲林縣元長鄉","長南村進化街4之1號","05-7882194","李清圳","一貫道","明明上帝",12308,"3","21"
"義天宮","雲林縣政府","雲林縣元長鄉","鹿南村後建路37號","05-7982756","陳信雄","道教","關聖帝君",12309,"1","35"
"福海宮","桃園市政府","桃園市中壢區","福德路38號","03-4550836","劉守榮","道教","天上聖母",12310,"1","11"
"萬聖宮","苗栗縣政府","苗栗縣大湖鄉","大湖村2鄰中山路58號","037-991210","楊慶松","道教","關聖帝君",12311,"1","35"
"大湖法雲禪寺","苗栗縣政府","苗栗縣大湖鄉","富興村法雲寺16鄰11號","037-991045","游玉妹","佛教","釋迦牟尼佛",12312,"2","5"
"三武宮","新竹縣政府","新竹縣北埔鄉","小南坑南坑村3鄰1之3號","03-5804581","姜廷增","道教","郭王爺",12313,"1","227"
"慈航宮","新北市政府","新北市平溪區","嶺腳里田子22號","02-24952815","林傳宗","道教","觀世音菩薩",12314,"1","2"
"福德宮","雲林縣政府","雲林縣斗南鎮","文安新光里段974地號","05-5976502","陳信義","道教","福德正神",12315,"1","1"
"慈蓮堂","臺中市政府","臺中市太平區","長龍路1段內城1巷66號","04-22775928","洪朝堂","道教","觀世音顯聖奇石菩薩",12316,"1","1789"
"聖明堂","臺中市政府","臺中市太平區","長龍路2段256號","04-22770606","林玉梨","道教","關聖帝君",12317,"1","35"
"武德宮","臺中市政府","臺中市中區","三民路二段87號","04-22269249","江明璋","道教","關聖帝君",12318,"1","35"
"彰化縣北斗張府天師公壇","彰化縣政府","彰化縣北斗鎮","東斗路6號","931517389","黃鴻洲","道教","張天師",12319,"1","60"
"華嚴寺","彰化縣政府","彰化縣北斗鎮","光復里光復路422號","04-8882263","林三佑","佛教","釋迦牟尼佛",12320,"2","5"
"萬寧宮","嘉義縣政府","嘉義縣大林鎮","中坑里4鄰沙崙176號","05-2953577","劉境鎮","道教","保生大帝",12321,"1","31"
"鎮安宮","嘉義縣政府","嘉義縣大林鎮","三和里10鄰水碓44號","05-2650480","許銘發","佛教","觀音佛祖",12322,"2","19"
"大德廟","基隆市政府","基隆市七堵區","大德路42號","02-24513172","余松次","道教","大德禪師",12323,"1","1265"
"泰山巖","基隆市政府","基隆市七堵區","華新一路94號","02-24512559","陳志益","道教","顯應祖師",12324,"1","462"
"中股福德宮","基隆市政府","基隆市七堵區","大同街22之1號邊","02-24565189","謝連堂(暫代)","道教","福德正神",12325,"1","1"
"南興萬聖公廟","臺南市政府","臺南市中西區","民權路四段472號","06-2507894","陳清佳","道教","萬聖爺",12326,"1","870"
"馬公廟","臺南市政府","臺南市中西區","開山路122巷1號","06-2288150","陳瑞淇","道教","輔順將軍",12327,"1","274"
"八吉境檨仔林朝興宮馬兵營保和宮","臺南市政府","臺南市中西區","中正路53巷12號","06-2233732","吳延益","道教","天上聖母",12328,"1","11"
"天池壇","臺南市政府","臺南市中西區","大仁街29號","06-2275357","黃泰章","道教","天府王爺",12329,"1","1790"
"沙淘宮","臺南市政府","臺南市中西區","西門路二段116巷5號","06-2287306","黃清輝","道教","太子爺",12330,"1","179"
"龍安宮","臺南市政府","臺南市七股區","大潭里1鄰台潭14-21號","06-7841253","許坤永","道教","騰風元帥",12331,"1","1791"
"北極殿","高雄市政府","高雄市大寮區","溪寮里(路)95號","07-6512863","王基長","道教","玄天上帝",12332,"1","8"
"北極宮","高雄市政府","高雄市大寮區","會結里會興三街155號1樓","07-7876416","陳榮崑","道教","玄天上帝",12333,"1","8"
"溫仁宮","高雄市政府","高雄市大寮區","江山里(路)9號","07-7019352","張政助","道教","溫府千歲",12334,"1","14"
"鎮湖府","雲林縣政府","雲林縣土庫鎮","奮起里綺湖96之3號","05-6622609","李寶同","道教","池府千歲",12335,"1","39"
"義雲宮","雲林縣政府","雲林縣土庫鎮","新興興新里40號","05-6626015","孫永富","道教","義民爺",12336,"1","346"
"艮安宮","宜蘭縣政府","宜蘭縣五結鄉","孝威村孝威二路91號","03-9501171","黃武助","道教","玄天上帝",12337,"1","8"
"後堀福安宮","臺南市政府","臺南市大內區","內郭里2鄰24號","06-5761220","楊文三","道教","玄天上帝",12338,"1","8"
"朝天宮","臺南市政府","臺南市大內區","二溪里9鄰175號","06-5762303","楊進丁","道教","天上聖母",12339,"1","11"
"大匏崙北極殿","臺南市政府","臺南市大內區","二溪里二重溪7鄰217號","06-5764203","黃振利","道教","玄天上帝",12340,"1","8"
"靜心院","新北市政府","新北市五股區","五龍里民義路二段37號之58","02-22924431","林季臻","道教","關聖帝君",12341,"1","35"
"五股玄天宮","新北市政府","新北市五股區","更寮里中興路2段9巷8號","02-29885178","蔡書杰","道教","北極玄天上帝",12342,"1","48"
"天濟宮","基隆市政府","基隆市仁愛區","復興街113巷17號","02-24268390","羅慶安","道教","玉皇大帝",12343,"1","66"
"悟玄宮","基隆市政府","基隆市仁愛區","復興街73巷91號","02-24252117","林王秀鳳","道教","鬼谷子",12344,"1","1792"
"光德宮","基隆市政府","基隆市仁愛區","南新街230之4號","02-24228738","林勇松","道教","福德正神",12345,"1","1"
"高雄市五顯宮","高雄市政府","高雄市前鎮區","德昌路159巷10號","07-8319821","董國欽","道教","五顯靈官大帝",12346,"1","1172"
"財團法人高雄市率性佛堂","高雄市政府","高雄市前鎮區","草衙中街36號","07-8210516","謝武德","佛教","觀世音菩薩",12347,"2","2"
"高茄金鑾宮","高雄市政府","高雄市前鎮區","隆興街11巷22號","07-7511484","郭高傑","道教","天上聖母",12348,"1","11"
"法化寺","桃園市政府","桃園市大園區","後館圳頭村2鄰25號","03-3866354","唐旺財","道教","圓通自在天尊",12349,"1","310"
"威靈宮","嘉義縣政府","嘉義縣六腳鄉","正義村7鄰占富厝45號","05-3801121","蔡精家","道教","朱王",12350,"1","1793"
"代天府","嘉義縣政府","嘉義縣六腳鄉","港美村84之1號","05-3805757","黃天生","道教","五府千歲",12351,"1","10"
"保鎮宮","臺南市政府","臺南市安南區","長溪路一段168巷192號","06-2466890","王朱興","道教","保生大帝",12352,"1","31"
"清安宮","臺南市政府","臺南市安南區","城北路871巷94弄17-1號","06-2571794","陳泰豐","道教","雷府大將",12353,"1","1257"
"和濟宮","臺南市政府","臺南市安南區","環福街123號","06-3555612","尤泰盛","道教","保生大帝",12354,"1","31"
"福興堂","雲林縣政府","雲林縣四湖鄉","四湖村5鄰中山東路21之23號","05-7872396","吳金進","道教","福德正神",12355,"1","1"
"北極宮","屏東縣政府","屏東縣崁頂鄉","崁頂村中正路99-1號","","陳秋風","道教","北極玄天上帝",12356,"1","48"
"鎮安宮","臺中市政府","臺中市大甲區","文曲里東安路497巷17號","04-26711375","林寶彩","道教","開台聖王",12357,"1","118"
"玉天宮","苗栗縣政府","苗栗縣苑裡鎮","南勢里8鄰104號","037-862033","邱華國","道教","神農大帝",12358,"1","67"
"臺灣少林寺","苗栗縣政府","苗栗縣苑裡鎮","石鎮里1號","037-740373","陳秀花","道教","圓通自在天尊",12359,"1","310"
"靈元天雲樓","苗栗縣政府","苗栗縣苑裡鎮","南勢里1鄰1之1號","037-742009","賴永吉","道教","觀世音菩薩",12360,"1","2"
"德陽宮","宜蘭縣政府","宜蘭縣礁溪鄉","德陽村中山路２段133號","03-9882248","何衍財","道教","中壇元帥",12361,"1","64"
"金熙宮","雲林縣政府","雲林縣斗六市","江厝里3鄰江厝路62號","963317221","廖春益","道教","玄天上帝",12362,"1","8"
"護安宮","雲林縣政府","雲林縣斗六市","十三里5鄰十三南路35號","05-5510565","胡君瑩","佛教","百姓公",12363,"2","80"
"水碓濟公堂","雲林縣政府","雲林縣古坑鄉","水碓村35號","05-5823641","高瑛洲","道教","濟公活佛",12364,"1","62"
"福天宮","嘉義縣政府","嘉義縣太保市","安仁里5鄰頂港子墘10號","05-3622385","侯春涼","道教","玄天上帝",12365,"1","8"
"港保宮","嘉義縣政府","嘉義縣太保市","港尾里2鄰港尾20之1號","05-3713483","黃慶豐","道教","三山國王",12366,"1","12"
"福安宮","嘉義縣政府","嘉義縣太保市","北新里溪底寮28號附1","927770622","許評証","道教","福德正神",12367,"1","1"
"觀音亭","澎湖縣政府","澎湖縣馬公市","中興里14鄰介壽路7號","06-9273615","高明中","佛教","觀世音菩薩",12368,"2","2"
"菩提寺","澎湖縣政府","澎湖縣馬公市","朝陽里中華路200巷10號","06-9270270","林愛琴(傳芳法師)","佛教","釋迦牟尼佛",12369,"2","5"
"溫極殿","澎湖縣政府","澎湖縣馬公市","東文里80號","06-9214502","蔡坤山","道教","溫府王爺",12370,"1","134"
"振興宮","雲林縣政府","雲林縣西螺鎮","廣興里8鄰廣興69之1號","05-5866997","廖偉甫","佛教","阿善師",12371,"2","1794"
"奉天宮","雲林縣政府","雲林縣西螺鎮","振興里139號","05-5864921","郭文華","道教","天上聖母北極玄天上帝",12372,"1","1795"
"洪福宮","新北市政府","新北市林口區","下福139號之11","02-26062251","周坤城","道教","福德正神",12373,"1","1"
"佛濟寺","屏東縣政府","屏東縣高樹鄉","舊寮村長美四巷27-1號","08-7963112","陳麗珠","佛教","釋迦牟尼佛",12374,"2","5"
"天聖堂","屏東縣政府","屏東縣高樹鄉","新南村田中路4-25號","08-7960186","郭鎮圭","道教","趙府千歲",12375,"1","261"
"龍湖宮","苗栗縣政府","苗栗縣造橋鄉","龍昇村10鄰15號","037-651435","林子耀","道教","玄天上帝",12376,"1","8"
"無極聖皇宮","苗栗縣政府","苗栗縣造橋鄉","山仔頂龍昇村12鄰21號","037-724915","曾鈞源","道教","玉皇大帝",12377,"1","66"
"淡水保安堂","新北市政府","新北市淡水區","屯山里番社前4之7號","02-28010093","李永清","道教","達摩祖師",12378,"1","487"
"九天宮","新北市政府","新北市淡水區","行忠路136號之1","02-26252721","蔡正宗","道教","九天玄女",12379,"1","140"
"妙覺寺","新北市政府","新北市淡水區","民生里樹梅坑6之2號","02-28095925","方淑美","佛教","釋迦牟尼佛",12380,"2","5"
"琉球鄉聖后宮","屏東縣政府","屏東縣琉球鄉","大福村和平路58號","08-8611937","洪福進","道教","天上聖母",12381,"1","11"
"南山巖王母宮金都府","屏東縣政府","屏東縣琉球鄉","大福村仁愛路6之7號","08-8614413","李清典","道教","二元帥",12382,"1","1796"
"上杉福安宮","屏東縣政府","屏東縣琉球鄉","杉福村復興路29號","08-8611607","李阿對","道教","福德正神",12383,"1","1"
"福元宮","桃園市政府","桃園市桃園區","福元街246號","03-3551614","陳炎坤","道教","保安尊王",12384,"1","612"
"舊桃園媽祖堂","桃園市政府","桃園市桃園區","大林里13鄰桃鶯路338巷37號","03-3645885","陳劉玉英","道教","天上聖母",12385,"1","11"
"長德祠","桃園市政府","桃園市桃園區","中正5街212號","092-1169382","黃添其","道教","福德正神",12386,"1","1"
"天華山慈惠堂","新北市政府","新北市瑞芳區","猴硐里猴硐路38號","02-24966485","廖茂松","道教","瑤池金母",12387,"1","45"
"碧蓮寺","花蓮縣政府","花蓮縣壽豐鄉","豐裡村民權街1號","03-8653579","鍾美珍","佛教","釋迦牟尼佛",12388,"2","5"
"志學代天宮","花蓮縣政府","花蓮縣壽豐鄉","志學村中山路三段158巷2號","03-8661739","吳阿清","道教","五府千歲",12389,"1","10"
"參天府","雲林縣政府","雲林縣褒忠鄉","新湖村復興路25之11號","05-6972229","黃金俊","道教","池府千歲",12390,"1","39"
"惠濟宮","臺南市政府","臺南市學甲區","中洲里315號","06-7832904","陳浚鎰","道教","保生大帝",12391,"1","31"
"清佛宮","臺南市政府","臺南市學甲區","中洲里358號之2","06-7832586","陳俊男","道教","普庵祖師",12392,"1","152"
"財團法人新北市天理教台灣正心教會 ","新北市政府","新北市中和區","秀朗路3段50巷10弄7號1樓","02-29464831","福井雅朗","天理教","",12393,"10","1918"
"財團法人新竹市天德佛堂","新竹市政府","新竹市東區","湳雅街279巷10號","03-5349899","黃水仙","其他(一貫道)","",12394,"16","1918"
"財團法人基督教中華聖潔會","新竹市政府","新竹市北區","西雅里延平路一段123號","03-5872773","賀雅文","基督教","",12395,"6","1918"
"財團法人台北市猶太教會","臺北市政府","臺北市中山區","民族東路16號2樓","02-28748722","安駱彌","猶太教","",12396,"31","1918"
"財團法人台灣基督教道生長老會北投中和教會","臺北市政府","臺北市北投區","智仁里中和街493巷6-3號","02-28958686","皮業福","基督教","",12397,"6","1918"
"財團法人新北市臺北基督徒明志禮拜堂","新北市政府","新北市三重區","明志街112號","02-29815105","謝瀚勳","基督教","",12398,"6","1918"
"財團法人彰化縣基督教中華福音道路德會甘露堂","彰化縣政府","彰化縣彰化市","崙平南路122號","04-7517595","許瑞麟","基督教","",12399,"6","1918"
"財團法人台中基督徒聚會處","臺中市政府","臺中市北區","健行路352巷1弄2號","04-22315274","孔繁宇","基督教","",12400,"6","1918"
"臺灣基層福音差傳會頭屋教會","苗栗縣政府","苗栗縣頭屋鄉","頭屋村5鄰中山街33號","037-250191","謝秋莉","基督教","",12401,"6","1918"
"財團法人新北市自強基督教板橋浸禮聖經會","新北市政府","新北市板橋區","大智街13號","02-29681189","羅中明","基督教","",12402,"6","1918"
"財團法人基督教浸禮聖經會南港恩慈堂","臺北市政府","臺北市南港區","聯成里東新街67號","02-27861565","鄒麟","基督教","",12403,"6","1918"
"財團法人台灣基督長老教會花蓮清水教會","花蓮縣政府","花蓮縣吉安鄉","福興村福興1街46號","03-8535911","賴孔明","基督教","",12404,"6","1918"
"財團法人新北市天主教若望之家","新北市政府","新北市三峽區","永安街188號10樓之3","02-26711214","雷嘉理","天主教","",12405,"7","1918"
"財團法人新北市基督教永和基督徒聚會","新北市政府","新北市永和區","中正路283巷16弄12號","02-29296003","王臻浩","基督教","",12406,"6","1918"
"財團法人新北市基督教福音長老會永和福和教會","新北市政府","新北市永和區","秀朗路2段35巷1號","02-29218193","陳義昌","基督教","",12407,"6","1918"
"財團法人臺灣省臺中縣大雅鄉召會","臺中市政府","臺中市大雅區","文雅里中山北路171號","04-25680315","蘇宗豪","基督教","",12408,"6","1918"
"財團法人天主教蘭陽青年會","宜蘭縣政府","宜蘭縣羅東鎮","北成路一段189號","03-9511161-55","狄剛","天主教","",12409,"7","1918"
"文靈宮","臺南市政府","臺南市北區","文元里文賢路1122巷159號","06-2596882","涂嘉順","道教","天上聖母",12410,"1","11"
"三官大帝廟","臺南市政府","臺南市左鎮區","睦光里58之2號","06-5731272","陳忠和","道教","三官大帝",12411,"1","63"
"二寮八龍殿","臺南市政府","臺南市左鎮區","二寮里26號","06-5730008","蘇錦柱","道教","準提菩薩",12412,"1","270"
"仙姑寺","臺南市政府","臺南市左鎮區","睦光里3之3號","06-5732609","蔡冠毅","道教","仙姑",12413,"1","1797"
"觀音堂","桃園市政府","桃園市平鎮區","金陵路4段26巷82-1號","03-4605913","賴王春金","佛教","觀世音菩薩",12414,"2","2"
"永安宮","嘉義縣政府","嘉義縣朴子市","永和里8鄰應菜埔79之2號","05-3795120","","道教","五府王爺",12415,"1","295"
"后天宮","彰化縣政府","彰化縣竹塘鄉","五庄村竹五路222號","937550140","林克敏","道教","媽祖",12416,"1","16"
"和音寺","南投縣政府","南投縣中寮鄉","廣興村2鄰頂城巷45之6號","09-33516747","陳和承","佛教","毘盧遮那佛",12417,"2","1798"
